,percentage,ticker,topic,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
345,0.3289755880832672,BLUE,16,BLUE,"bluebird bio, Inc.",103.39,5654855153.0,,2013.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/blue
346,0.6650165915489197,BMY,4,BMY,Bristol-Myers Squibb Company,52.12,85070200101.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bmy
347,0.011993051506578922,BMY,11,BMY,Bristol-Myers Squibb Company,52.12,85070200101.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bmy
348,0.029003528878092766,BMY,16,BMY,Bristol-Myers Squibb Company,52.12,85070200101.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bmy
349,0.2896946966648102,BMY,33,BMY,Bristol-Myers Squibb Company,52.12,85070200101.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bmy
350,0.10738252848386765,BNFT,1,BNFT,"Benefitfocus, Inc.",51.3,1639576061.0,,2013.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bnft
351,0.017417335882782936,BNFT,7,BNFT,"Benefitfocus, Inc.",51.3,1639576061.0,,2013.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bnft
352,0.0381903201341629,BNFT,14,BNFT,"Benefitfocus, Inc.",51.3,1639576061.0,,2013.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bnft
353,0.13766160607337952,BNFT,32,BNFT,"Benefitfocus, Inc.",51.3,1639576061.0,,2013.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bnft
354,0.6797152161598206,BNFT,47,BNFT,"Benefitfocus, Inc.",51.3,1639576061.0,,2013.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bnft
355,0.02612852305173874,BOLD,5,BOLD,"Audentes Therapeutics, Inc.",23.13,987417248.2,,2016.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/bold
356,0.9729957580566406,BOLD,11,BOLD,"Audentes Therapeutics, Inc.",23.13,987417248.2,,2016.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/bold
357,0.015568988397717476,BSX,1,BSX,Boston Scientific Corporation,35.8,49540067960.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bsx
358,0.035823408514261246,BSX,4,BSX,Boston Scientific Corporation,35.8,49540067960.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bsx
359,0.1407327651977539,BSX,7,BSX,Boston Scientific Corporation,35.8,49540067960.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bsx
360,0.026544569060206413,BSX,11,BSX,Boston Scientific Corporation,35.8,49540067960.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bsx
361,0.1353938728570938,BSX,32,BSX,Boston Scientific Corporation,35.8,49540067960.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bsx
362,0.015517485328018665,BSX,41,BSX,Boston Scientific Corporation,35.8,49540067960.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bsx
363,0.027339821681380272,BSX,42,BSX,Boston Scientific Corporation,35.8,49540067960.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bsx
364,0.5768722295761108,BSX,46,BSX,Boston Scientific Corporation,35.8,49540067960.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bsx
365,0.01806829869747162,BSX,48,BSX,Boston Scientific Corporation,35.8,49540067960.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/bsx
366,0.9090178608894348,CARA,5,CARA,"Cara Therapeutics, Inc.",14.05,554226935.9,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cara
367,0.0545794703066349,CARA,11,CARA,"Cara Therapeutics, Inc.",14.05,554226935.9,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cara
368,0.013045632280409336,CARA,13,CARA,"Cara Therapeutics, Inc.",14.05,554226935.9,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cara
369,0.014416643418371677,CARB,7,CARB,"Carbonite, Inc.",25.61,885028587.3,,2011.0,Technology,EDP Services,https://www.nasdaq.com/symbol/carb
370,0.1066744327545166,CARB,20,CARB,"Carbonite, Inc.",25.61,885028587.3,,2011.0,Technology,EDP Services,https://www.nasdaq.com/symbol/carb
371,0.015321372076869011,CARB,28,CARB,"Carbonite, Inc.",25.61,885028587.3,,2011.0,Technology,EDP Services,https://www.nasdaq.com/symbol/carb
372,0.4223612844944,CARB,32,CARB,"Carbonite, Inc.",25.61,885028587.3,,2011.0,Technology,EDP Services,https://www.nasdaq.com/symbol/carb
373,0.43894660472869873,CARB,47,CARB,"Carbonite, Inc.",25.61,885028587.3,,2011.0,Technology,EDP Services,https://www.nasdaq.com/symbol/carb
374,0.12227270752191544,CASI,4,CASI,"CASI Pharmaceuticals, Inc.",4.25,397746938.8,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/casi
375,0.47754108905792236,CASI,5,CASI,"CASI Pharmaceuticals, Inc.",4.25,397746938.8,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/casi
376,0.1077863872051239,CASI,7,CASI,"CASI Pharmaceuticals, Inc.",4.25,397746938.8,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/casi
377,0.19631880521774292,CASI,11,CASI,"CASI Pharmaceuticals, Inc.",4.25,397746938.8,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/casi
378,0.07286997884511948,CASI,13,CASI,"CASI Pharmaceuticals, Inc.",4.25,397746938.8,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/casi
379,0.5984372496604919,CBIO,5,CBIO,"Catalyst Biosciences, Inc. ",9.62,114889053.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cbio
380,0.3814833462238312,CBIO,11,CBIO,"Catalyst Biosciences, Inc. ",9.62,114889053.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cbio
381,0.010487711057066917,CBIO,41,CBIO,"Catalyst Biosciences, Inc. ",9.62,114889053.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cbio
382,0.06295277178287506,CBLI,5,CBLI,"Cleveland BioLabs, Inc.",1.71,19319988.69,,2006.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/cbli
383,0.021997593343257904,CBLI,7,CBLI,"Cleveland BioLabs, Inc.",1.71,19319988.69,,2006.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/cbli
384,0.2064327895641327,CBLI,10,CBLI,"Cleveland BioLabs, Inc.",1.71,19319988.69,,2006.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/cbli
385,0.6646344661712646,CBLI,11,CBLI,"Cleveland BioLabs, Inc.",1.71,19319988.69,,2006.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/cbli
386,0.010757210664451122,CBLI,23,CBLI,"Cleveland BioLabs, Inc.",1.71,19319988.69,,2006.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/cbli
387,0.35822612047195435,CBM,4,CBM,Cambrex Corporation,41.64,1397440940.0,,1987.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cbm
388,0.03528172895312309,CBM,5,CBM,Cambrex Corporation,41.64,1397440940.0,,1987.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cbm
389,0.5374715328216553,CBM,7,CBM,Cambrex Corporation,41.64,1397440940.0,,1987.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cbm
390,0.06188033148646355,CBM,28,CBM,Cambrex Corporation,41.64,1397440940.0,,1987.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cbm
391,0.4061046540737152,CCRN,1,CCRN,"Cross Country Healthcare, Inc.",7.86,284930769.2,,2001.0,Technology,Professional Services,https://www.nasdaq.com/symbol/ccrn
392,0.2208348512649536,CCRN,15,CCRN,"Cross Country Healthcare, Inc.",7.86,284930769.2,,2001.0,Technology,Professional Services,https://www.nasdaq.com/symbol/ccrn
393,0.31242457032203674,CCRN,19,CCRN,"Cross Country Healthcare, Inc.",7.86,284930769.2,,2001.0,Technology,Professional Services,https://www.nasdaq.com/symbol/ccrn
394,0.02078823558986187,CCRN,32,CCRN,"Cross Country Healthcare, Inc.",7.86,284930769.2,,2001.0,Technology,Professional Services,https://www.nasdaq.com/symbol/ccrn
395,0.011135686188936234,CCRN,47,CCRN,"Cross Country Healthcare, Inc.",7.86,284930769.2,,2001.0,Technology,Professional Services,https://www.nasdaq.com/symbol/ccrn
396,0.43475592136383057,CDNA,1,CDNA,"CareDx, Inc.",27.44,1130575883.0,,2014.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cdna
397,0.012774458155035973,CDNA,7,CDNA,"CareDx, Inc.",27.44,1130575883.0,,2014.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cdna
398,0.10554281622171402,CDNA,11,CDNA,"CareDx, Inc.",27.44,1130575883.0,,2014.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cdna
399,0.021618543192744255,CDNA,28,CDNA,"CareDx, Inc.",27.44,1130575883.0,,2014.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cdna
400,0.05722174420952797,CDNA,31,CDNA,"CareDx, Inc.",27.44,1130575883.0,,2014.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cdna
401,0.02679993025958538,CDNA,32,CDNA,"CareDx, Inc.",27.44,1130575883.0,,2014.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cdna
402,0.14579416811466217,CDNA,36,CDNA,"CareDx, Inc.",27.44,1130575883.0,,2014.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cdna
403,0.030088825151324272,CDNA,41,CDNA,"CareDx, Inc.",27.44,1130575883.0,,2014.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cdna
404,0.12781156599521637,CDNA,46,CDNA,"CareDx, Inc.",27.44,1130575883.0,,2014.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cdna
405,0.029287319630384445,CDNA,47,CDNA,"CareDx, Inc.",27.44,1130575883.0,,2014.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cdna
406,0.13211606442928314,CELC,1,CELC,Celcuity Inc.,22.34,226952149.4,,2017.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/celc
407,0.410645455121994,CELC,11,CELC,Celcuity Inc.,22.34,226952149.4,,2017.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/celc
408,0.31740957498550415,CELC,31,CELC,Celcuity Inc.,22.34,226952149.4,,2017.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/celc
409,0.12445464730262756,CELC,36,CELC,Celcuity Inc.,22.34,226952149.4,,2017.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/celc
410,0.07449828833341599,CELG,16,CELG,Celgene Corporation,68.2,47688975488.0,,1987.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/celg
411,0.9228284955024719,CELG,41,CELG,Celgene Corporation,68.2,47688975488.0,,1987.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/celg
412,0.07458139210939407,CELGZ,16,CELGZ,Celgene Corporation,0.8,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/celgz
413,0.9229432940483093,CELGZ,41,CELGZ,Celgene Corporation,0.8,0.0,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/celgz
414,0.04981531575322151,CERC,4,CERC,Cerecor Inc.,3.32,135476096.0,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cerc
415,0.7672109603881836,CERC,5,CERC,Cerecor Inc.,3.32,135476096.0,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cerc
416,0.12092767655849457,CERC,11,CERC,Cerecor Inc.,3.32,135476096.0,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cerc
417,0.018844619393348694,CERC,33,CERC,Cerecor Inc.,3.32,135476096.0,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cerc
418,0.025465626269578934,CERC,45,CERC,Cerecor Inc.,3.32,135476096.0,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cerc
419,0.9970932602882385,CERS,35,CERS,Cerus Corporation,5.53,750361270.5,,1997.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cers
420,0.02760099247097969,CEVA,15,CEVA,"CEVA, Inc.",22.51,493022483.8,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/ceva
421,0.014269446954131126,CEVA,27,CEVA,"CEVA, Inc.",22.51,493022483.8,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/ceva
422,0.9518476724624634,CEVA,32,CEVA,"CEVA, Inc.",22.51,493022483.8,,,Technology,Semiconductors,https://www.nasdaq.com/symbol/ceva
423,0.09226512163877487,CHFS,1,CHFS,"CHF Solutions, Inc.",0.715,5129701.005,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/chfs
424,0.12321701645851135,CHFS,4,CHFS,"CHF Solutions, Inc.",0.715,5129701.005,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/chfs
425,0.08715371787548065,CHFS,5,CHFS,"CHF Solutions, Inc.",0.715,5129701.005,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/chfs
426,0.038952384144067764,CHFS,11,CHFS,"CHF Solutions, Inc.",0.715,5129701.005,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/chfs
427,0.06327347457408905,CHFS,23,CHFS,"CHF Solutions, Inc.",0.715,5129701.005,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/chfs
428,0.03224324434995651,CHFS,28,CHFS,"CHF Solutions, Inc.",0.715,5129701.005,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/chfs
429,0.5198079943656921,CHFS,46,CHFS,"CHF Solutions, Inc.",0.715,5129701.005,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/chfs
430,0.023633094504475594,CHFS,47,CHFS,"CHF Solutions, Inc.",0.715,5129701.005,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/chfs
431,0.185407355427742,CHMA,5,CHMA,"Chiasma, Inc.",3.71,90637685.53,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/chma
432,0.017781825736165047,CHMA,6,CHMA,"Chiasma, Inc.",3.71,90637685.53,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/chma
433,0.06704375147819519,CHMA,11,CHMA,"Chiasma, Inc.",3.71,90637685.53,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/chma
434,0.0312623456120491,CHMA,28,CHMA,"Chiasma, Inc.",3.71,90637685.53,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/chma
435,0.689999520778656,CHMA,37,CHMA,"Chiasma, Inc.",3.71,90637685.53,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/chma
436,0.033989813178777695,CHRS,4,CHRS,"Coherus BioSciences, Inc.",9.73,661883230.5,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/chrs
437,0.5847073793411255,CHRS,5,CHRS,"Coherus BioSciences, Inc.",9.73,661883230.5,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/chrs
438,0.15189534425735474,CHRS,11,CHRS,"Coherus BioSciences, Inc.",9.73,661883230.5,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/chrs
439,0.05579359456896782,CHRS,16,CHRS,"Coherus BioSciences, Inc.",9.73,661883230.5,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/chrs
440,0.01679030805826187,CHRS,27,CHRS,"Coherus BioSciences, Inc.",9.73,661883230.5,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/chrs
441,0.011088098399341106,CHRS,41,CHRS,"Coherus BioSciences, Inc.",9.73,661883230.5,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/chrs
442,0.13275405764579773,CHRS,44,CHRS,"Coherus BioSciences, Inc.",9.73,661883230.5,,2014.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/chrs
443,0.5462112426757812,CIVI,1,CIVI,"Civitas Solutions, Inc.",14.68,531844171.6,,2014.0,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/civi
444,0.2408515214920044,CIVI,4,CIVI,"Civitas Solutions, Inc.",14.68,531844171.6,,2014.0,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/civi
445,0.01578608527779579,CIVI,14,CIVI,"Civitas Solutions, Inc.",14.68,531844171.6,,2014.0,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/civi
446,0.07029718160629272,CIVI,19,CIVI,"Civitas Solutions, Inc.",14.68,531844171.6,,2014.0,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/civi
447,0.021269232034683228,CIVI,28,CIVI,"Civitas Solutions, Inc.",14.68,531844171.6,,2014.0,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/civi
448,0.017665710300207138,CIVI,32,CIVI,"Civitas Solutions, Inc.",14.68,531844171.6,,2014.0,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/civi
449,0.08662701398134232,CIVI,47,CIVI,"Civitas Solutions, Inc.",14.68,531844171.6,,2014.0,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/civi
450,0.0682179257273674,CLDR,32,CLDR,"Cloudera, Inc.",12.34,1894397115.0,,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cldr
451,0.9301354289054871,CLDR,47,CLDR,"Cloudera, Inc.",12.34,1894397115.0,,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cldr
452,0.041253164410591125,CLGX,7,CLGX,"CoreLogic, Inc.",36.33,2926797951.0,,,Technology,EDP Services,https://www.nasdaq.com/symbol/clgx
453,0.1839895099401474,CLGX,12,CLGX,"CoreLogic, Inc.",36.33,2926797951.0,,,Technology,EDP Services,https://www.nasdaq.com/symbol/clgx
454,0.01519546564668417,CLGX,23,CLGX,"CoreLogic, Inc.",36.33,2926797951.0,,,Technology,EDP Services,https://www.nasdaq.com/symbol/clgx
455,0.7005226612091064,CLGX,32,CLGX,"CoreLogic, Inc.",36.33,2926797951.0,,,Technology,EDP Services,https://www.nasdaq.com/symbol/clgx
456,0.04134832322597504,CLGX,47,CLGX,"CoreLogic, Inc.",36.33,2926797951.0,,,Technology,EDP Services,https://www.nasdaq.com/symbol/clgx
457,0.3139733374118805,CLSD,5,CLSD,"Clearside Biomedical, Inc.",1.26,40350520.98,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clsd
458,0.5740025043487549,CLSD,6,CLSD,"Clearside Biomedical, Inc.",1.26,40350520.98,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clsd
459,0.08951384574174881,CLSD,11,CLSD,"Clearside Biomedical, Inc.",1.26,40350520.98,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clsd
460,0.010313224978744984,CLSD,42,CLSD,"Clearside Biomedical, Inc.",1.26,40350520.98,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/clsd
461,0.5596756339073181,CMRX,5,CMRX,"Chimerix, Inc.",3.25,164853331.5,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cmrx
462,0.25735631585121155,CMRX,10,CMRX,"Chimerix, Inc.",3.25,164853331.5,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cmrx
463,0.14704757928848267,CMRX,11,CMRX,"Chimerix, Inc.",3.25,164853331.5,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cmrx
464,0.029889272525906563,CMRX,33,CMRX,"Chimerix, Inc.",3.25,164853331.5,,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cmrx
465,0.010293161496520042,COLL,1,COLL,"Collegium Pharmaceutical, Inc.",18.14,603109377.9,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/coll
466,0.11821332573890686,COLL,4,COLL,"Collegium Pharmaceutical, Inc.",18.14,603109377.9,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/coll
467,0.8387975692749023,COLL,5,COLL,"Collegium Pharmaceutical, Inc.",18.14,603109377.9,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/coll
468,0.01673906296491623,COLL,11,COLL,"Collegium Pharmaceutical, Inc.",18.14,603109377.9,,2015.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/coll
469,0.08703330159187317,CPAH,20,CPAH,CounterPath Corporation,1.429,8533450.696,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cpah
470,0.013380137272179127,CPAH,23,CPAH,CounterPath Corporation,1.429,8533450.696,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cpah
471,0.7810224890708923,CPAH,32,CPAH,CounterPath Corporation,1.429,8533450.696,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cpah
472,0.09817399829626083,CPAH,47,CPAH,CounterPath Corporation,1.429,8533450.696,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cpah
473,0.044193949550390244,CPIX,4,CPIX,Cumberland Pharmaceuticals Inc.,6.0,93165738.0,,2009.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cpix
474,0.01666184328496456,CPIX,5,CPIX,Cumberland Pharmaceuticals Inc.,6.0,93165738.0,,2009.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cpix
475,0.0368785560131073,CPIX,11,CPIX,Cumberland Pharmaceuticals Inc.,6.0,93165738.0,,2009.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cpix
476,0.8707890510559082,CPIX,21,CPIX,Cumberland Pharmaceuticals Inc.,6.0,93165738.0,,2009.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cpix
477,0.03147416561841965,CPIX,41,CPIX,Cumberland Pharmaceuticals Inc.,6.0,93165738.0,,2009.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cpix
478,0.5965420007705688,CRIS,5,CRIS,"Curis, Inc.",0.8399,27811731.33,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cris
479,0.22177569568157196,CRIS,11,CRIS,"Curis, Inc.",0.8399,27811731.33,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cris
480,0.17514820396900177,CRIS,33,CRIS,"Curis, Inc.",0.8399,27811731.33,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cris
481,0.1683097928762436,CRTO,15,CRTO,Criteo S.A.,23.58,1550798522.0,65767537.0,2013.0,Technology,Advertising,https://www.nasdaq.com/symbol/crto
482,0.47591251134872437,CRTO,19,CRTO,Criteo S.A.,23.58,1550798522.0,65767537.0,2013.0,Technology,Advertising,https://www.nasdaq.com/symbol/crto
483,0.2076343595981598,CRTO,32,CRTO,Criteo S.A.,23.58,1550798522.0,65767537.0,2013.0,Technology,Advertising,https://www.nasdaq.com/symbol/crto
484,0.13784284889698029,CRTO,47,CRTO,Criteo S.A.,23.58,1550798522.0,65767537.0,2013.0,Technology,Advertising,https://www.nasdaq.com/symbol/crto
485,0.08440670371055603,CRY,4,CRY,"CryoLife, Inc.",28.58,1056531321.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cry
486,0.3423605263233185,CRY,46,CRY,"CryoLife, Inc.",28.58,1056531321.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cry
487,0.5675528645515442,CRY,48,CRY,"CryoLife, Inc.",28.58,1056531321.0,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cry
488,0.01567915827035904,CSBR,1,CSBR,"Champions Oncology, Inc.",9.84,109858109.3,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr
489,0.03684285283088684,CSBR,5,CSBR,"Champions Oncology, Inc.",9.84,109858109.3,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr
490,0.02493327483534813,CSBR,7,CSBR,"Champions Oncology, Inc.",9.84,109858109.3,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr
491,0.1936991959810257,CSBR,10,CSBR,"Champions Oncology, Inc.",9.84,109858109.3,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr
492,0.24627196788787842,CSBR,11,CSBR,"Champions Oncology, Inc.",9.84,109858109.3,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr
493,0.01594039797782898,CSBR,23,CSBR,"Champions Oncology, Inc.",9.84,109858109.3,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr
494,0.015799865126609802,CSBR,28,CSBR,"Champions Oncology, Inc.",9.84,109858109.3,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr
495,0.16857369244098663,CSBR,31,CSBR,"Champions Oncology, Inc.",9.84,109858109.3,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr
496,0.1018214300274849,CSBR,32,CSBR,"Champions Oncology, Inc.",9.84,109858109.3,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr
497,0.02779308333992958,CSBR,36,CSBR,"Champions Oncology, Inc.",9.84,109858109.3,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr
498,0.027233971282839775,CSBR,46,CSBR,"Champions Oncology, Inc.",9.84,109858109.3,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr
499,0.11860749870538712,CSBR,47,CSBR,"Champions Oncology, Inc.",9.84,109858109.3,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr
